index,address,neighbourhood,district,sqft_surface,bedrooms,bathrooms,new_construction,price
0,Carrer de Sant Josep Sister,El Grau ,Poblats Marítims,122.0,4,2,Obra nueva,222.0
1,calle de la Reina,El Cabanyal-El Canyamelar ,Poblats Marítims,75.0,3,1,None,190.0
2,calle de San Roque,Benicalap ,Benicalap,125.0,3,2,Obra nueva,190.0
3,calle Duque de Calabria,Russafa ,L'Eixample,100.0,2,2,None,193.0
4,Avenida Dr Manuel Candela,Ciutat Jardí ,Algirós,114.0,3,1,None,220.0
5,Carrer del Periodista Gil Sumbiela,Benicalap ,Benicalap,102.0,3,1,None,125.0
8,Ruzafa,Russafa ,L'Eixample,82.0,3,1,None,184.05
9,calle de Ángel Villena,Na Rovella ,Quatre Carreres,105.0,3,2,None,129.0
11,calle del Micer Rabasa,La Raiosa ,Jesús,117.0,3,2,Obra nueva,187.525
13,calle Santa Genoveva Torres,Sant Llorenç ,Rascanya,84.0,2,2,None,200.0
16,Camins Al Grau,Camí Fondo ,Camins al Grau,109.0,4,2,None,172.5
17,calle de Fray Pedro Vives,Morvedre ,La Saïdia,85.0,3,1,None,132.5
18,Carrer de Jerónima Galés 'Impressora,Favara ,Patraix,116.0,3,2,None,139.0
19,L'illa Perduda,Aiora ,Camins al Grau,4.0,2,2,None,229.0
22,calle de Justo Vilar,El Cabanyal-El Canyamelar ,Poblats Marítims,70.0,2,1,None,129.0
24,Carrer de San Vicente Mártir,Favara ,Patraix,102.0,4,1,None,124.8
25,calle del Campamento,Benimàmet ,Pobles de l'Oest,228.0,6,2,None,175.0
26,calle del Doctor Lluch,El Cabanyal-El Canyamelar ,Poblats Marítims,85.0,2,1,None,165.0
27,calle de Orihuela,Morvedre ,La Saïdia,120.0,3,2,None,200.0
29,Avinguda de Pérez Galdós,Nou Moles ,L'Olivereta,90.0,3,1,None,135.0
0,calle del Pintor Maella,La Creu del Grau ,Camins al Grau,90.0,3,1,None,135.0
1,Carrer del Bonaire,El Mercat ,Ciutat Vella,80.0,2,1,None,189.0
3,calle del Padre Antón Martín,La Malva-rosa ,Poblats Marítims,109.0,4,2,None,143.0
5,calle de Orihuela,Morvedre ,La Saïdia,120.0,3,2,None,188.0
7,Carrer de San Vicente Mártir,El Mercat ,Ciutat Vella,109.0,3,2,None,230.0
8,calle del Padre Vicent,La Punta ,Quatre Carreres,67.0,3,1,None,166.5
9,Carrer de Ripalda,El Carme ,Ciutat Vella,90.0,2,1,None,155.0
10,Plaza del Poeta Vicente Gaos,La Bega Baixa ,Algirós,51.0,1,1,None,132.5
11,calle de Bello,El Grau ,Poblats Marítims,80.0,3,1,None,120.0
12,calle del Padre Luis Navarro,El Cabanyal-El Canyamelar ,Poblats Marítims,59.0,2,1,None,150.0
14,Carrer del Doctor Calatayud Baya,Campanar ,Campanar,150.0,4,2,None,230.0
16,calle de Almácera,L'Hort de Senabre ,Jesús,131.0,3,2,None,175.0
17,calle de Mosén Febrer,L'Hort de Senabre ,Jesús,122.0,3,2,None,164.0
18,Carrer de Rafael Cort,La Xerea ,Ciutat Vella,128.0,4,2,None,169.9
19,calle del Brasil,Nou Moles ,L'Olivereta,60.0,2,1,None,145.0
20,calle de Burgos,Nou Moles ,L'Olivereta,115.0,3,2,None,208.0
22,calle de Agustín Sales,La Raiosa ,Jesús,141.0,1,2,None,130.0
25,Avenida de la Constitución,Orriols ,Rascanya,132.0,4,2,None,159.5
28,Carrer de Bilbao,Sant Antoni ,La Saïdia,98.0,3,2,None,170.0
29,calle de Carcagente,Patraix ,Patraix,79.0,1,1,None,120.0
0,calle de Agustín Sales,L'Hort de Senabre ,Jesús,40.0,1,1,None,130.0
1,calle Carrer de L''arquebisbe Fabián I Fuero,Marxalenes ,La Saïdia,80.0,3,1,None,158.0
5,València,Torrefiel ,Rascanya,91.0,4,2,None,134.0
7,La Malvarrosa,La Malva-rosa ,Poblats Marítims,79.0,2,1,None,125.0
11,calle de Molinell,Trinitat ,La Saïdia,72.0,2,1,None,165.0
12,Patraix,L'Hort de Senabre ,Jesús,112.0,4,2,None,137.0
16,Extramurs ,La Petxina ,Extramurs,40.0,1,1,None,135.0
18,Ciutat de Les Arts I de Les Ciències,Ciutat de les Arts i de les Ciències ,Quatre Carreres,86.0,3,1,None,167.0
19,Avinguda de Sant Josep de la Muntanya,La Petxina ,Extramurs,100.0,3,2,None,211.0
29,Carrer Rafael Lapesa Melgar,Camí Real ,Jesús,122.0,3,2,None,175.0
1,Carrer de Bilbao,Sant Antoni ,La Saïdia,147.0,5,2,None,142.0
2,calle Carrer de La Pianista Empar Iturbi,Malilla ,Quatre Carreres,150.0,4,2,None,200.0
6,calle del Humanista Mariner,Patraix ,Patraix,70.0,2,1,None,145.0
7,Carrer de l'Acadèmic Alemany,Torrefiel ,Rascanya,95.0,3,2,None,189.0
8,calle de los Hierros,Aiora ,Camins al Grau,91.0,3,2,None,129.9
9,calle de la Historiadora Sylvia Romeu,Ciutat Jardí ,Algirós,99.0,3,1,None,160.0
10,calle del Padre Simó,Benimàmet ,Pobles de l'Oest,162.0,3,2,None,149.0
13,Carrer del Doctor Manuel Candela,Ciutat Jardí ,Algirós,124.0,3,2,None,175.0
14,Avenida de Ausiàs March,Malilla ,Quatre Carreres,105.0,2,2,None,140.0
17,calle Plus Ultra,En Corts ,Quatre Carreres,137.0,4,1,None,165.0
18,La Fontsanta,Nou Moles ,L'Olivereta,120.0,4,2,None,171.7
19,calle de Molinell,Trinitat ,La Saïdia,70.0,2,1,None,165.0
20,Carrer de Rubén Vela,En Corts ,Quatre Carreres,97.0,3,2,None,139.0
21,València,Torrefiel ,Rascanya,91.0,4,2,None,134.0
23,calle de Calamocha,Patraix ,Patraix,99.0,3,1,None,138.9
24,calle de Cuenca Tramoyeres,Benimaclet ,Benimaclet,69.0,3,1,None,130.0
26,Lolivereta,Nou Moles ,L'Olivereta,115.0,4,2,None,159.0
29,Carrer de Cavite,La Malva-rosa ,Poblats Marítims,92.0,3,1,None,160.0
1,Plaza Poeta Vicente Gao,La Bega Baixa ,Algirós,51.0,1,1,None,132.5
4,La Zaidia,Morvedre ,La Saïdia,127.0,3,2,None,220.0
6,Carretera de Moncada,Torrefiel ,Rascanya,91.0,4,2,None,134.0
7,Lolivereta,Patraix ,Patraix,88.0,3,1,None,130.0
9,San Marcelino,Sant Marcel·lí ,Jesús,90.0,3,2,None,124.0
12,Finca Roja,Arrancapins ,Extramurs,110.0,4,2,None,195.0
14,calle Padre Anton Marti,La Malva-rosa ,Poblats Marítims,68.0,3,1,None,123.0
16,calle de Senda Secanet,Benimàmet ,Pobles de l'Oest,115.0,3,2,None,130.4
17,calle de la Reina,El Cabanyal-El Canyamelar ,Poblats Marítims,71.0,3,1,None,190.0
18,Avinguda del CID,Nou Moles ,L'Olivereta,80.0,3,1,None,125.0
21,calle de la Isla Formentera,Malilla ,Quatre Carreres,110.0,3,2,None,168.0
22,Marxalenes,Les Tendetes ,Campanar,92.0,4,2,None,130.0
23,calle del Convento de Jerusalén,La Roqueta ,Extramurs,50.0,1,1,None,122.0
24,Carrer de l'Enginyer Fausto Elio,La Carrasca ,Algirós,66.0,2,1,None,165.0
26,calle Muñiz y Hernandez de Alba,Aiora ,Camins al Grau,108.0,4,1,None,153.0
27,calle del Beato Juan Grande,La Malva-rosa ,Poblats Marítims,110.0,4,2,None,200.0
28,calle de Pedro de Valencia,Beteró ,Poblats Marítims,96.0,2,2,None,179.0
0,Fuente San Luis,Fonteta de Sant Lluís ,Quatre Carreres,100.0,3,2,None,144.9
1,calle de Martín El Humano,La Petxina ,Extramurs,103.0,4,2,None,160.0
2,calle de Molinell,Trinitat ,La Saïdia,64.0,2,1,None,165.0
3,La Zaidia,Morvedre ,La Saïdia,124.0,3,2,None,205.0
5,calle del Pintor Pascual Capuz,Patraix ,Patraix,110.0,3,2,None,175.0
7,Avenida del Doctor Waksman,En Corts ,Quatre Carreres,120.0,2,1,None,123.0
10,La Zaidia,Morvedre ,La Saïdia,122.0,3,2,None,200.0
11,calle de la Olivereta,Nou Moles ,L'Olivereta,156.0,4,2,None,145.0
15,calle Carrer de Joan Verdeguer,El Grau ,Poblats Marítims,76.0,1,1,None,139.5
16,"""Rentabilidad de 4%""",Arrancapins ,Extramurs,120.0,3,2,None,195.0
18,calle Dr Waksman,En Corts ,Quatre Carreres,115.0,4,2,None,170.0
19,Avinguda de Burjasot,El Calvari ,Campanar,73.0,3,1,None,122.9
24,Camins Al Grau,Aiora ,Camins al Grau,90.0,3,1,None,124.9
27,La Zaidia,Morvedre ,La Saïdia,99.0,3,1,None,132.5
28,calle Dr Zamenhoff,La Petxina ,Extramurs,100.0,4,2,None,177.5
0,Quatre Carreres,La Creu Coberta ,Jesús,128.0,4,2,None,159.9
8,calle de Ángel Villena,Ciutat de les Arts i de les Ciències ,Quatre Carreres,103.0,3,2,None,129.0
9,La Zaidia,Marxalenes ,La Saïdia,111.0,3,1,None,158.0
11,Carrer del Pintor Julio Vila Prades,La Petxina ,Extramurs,83.0,3,1,None,136.5
12,calle del Pintor Maella,Penya-roja ,Camins al Grau,84.0,1,1,None,206.0
15,calle del Marqués de Zenete,Arrancapins ,Extramurs,83.0,2,1,None,226.99
16,calle de San Roque,Benicalap ,Benicalap,124.0,3,2,Obra nueva,197.0
19,Arrancapins,La Petxina ,Extramurs,100.0,3,1,None,190.0
20,Carrer del Pintor Cortina,Favara ,Patraix,53.0,3,1,None,145.0
21,Carrer del Pintor Julio Vila Prades,La Petxina ,Extramurs,83.0,3,2,None,136.5
24,Benimaclet,Sant Llorenç ,Rascanya,74.0,3,1,None,125.0
25,Avinguda de la Malva,La Malva-rosa ,Poblats Marítims,88.0,4,2,None,157.0
1,calle de San Roque,Benicalap ,Benicalap,126.0,3,2,Obra nueva,207.0
2,calle del Pintor Maella,La Creu del Grau ,Camins al Grau,76.0,4,3,None,129.0
3,calle Castel Benissano,Nou Moles ,L'Olivereta,124.0,4,2,None,170.0
4,calle de Luis Lamarca,Nou Moles ,L'Olivereta,112.0,4,2,None,150.0
7,calle de la Democracia,Nou Moles ,L'Olivereta,107.0,3,1,None,120.0
8,calle calle del Fuego,Ciutat Fallera ,Benicalap,112.0,3,2,None,143.0
9,calle de Oltá,Malilla ,Quatre Carreres,112.0,4,2,None,120.0
10,calle del Poeta Bodria,Trinitat ,La Saïdia,95.0,3,2,None,175.0
11,Campanar,Benicalap ,Benicalap,65.0,3,1,None,135.0
17,calle del Músico Martín Soler,L'Illa Perduda ,Algirós,100.0,5,2,None,195.0
18,La Zaidia,Morvedre ,La Saïdia,127.0,3,2,None,205.0
19,calle de los Plátanos,Benicalap ,Benicalap,80.0,3,1,None,149.99
20,Benicalap,Campanar ,Campanar,84.0,2,1,None,138.0
22,calle de Ribelles Comin,La Punta ,Quatre Carreres,97.0,4,1,None,121.0
24,calle de Mirasol,Benicalap ,Benicalap,96.0,4,2,None,151.0
26,calle del Padre Urbano,Sant Antoni ,La Saïdia,75.0,2,2,None,145.0
0,Carrer de Llanera de Ranes,L'Hort de Senabre ,Jesús,98.0,2,2,None,128.0
1,Extramurs ,Arrancapins ,Extramurs,120.0,3,2,None,195.0
2,calle de Planas,En Corts ,Quatre Carreres,89.0,3,1,None,124.9
3,Avinguda de Joan XXIII,Benicalap ,Benicalap,102.0,3,2,None,225.0
5,Carteros ,La Raiosa ,Jesús,124.0,4,2,None,170.0
6,calle del Arquitecto Monleón,La Creu Coberta ,Jesús,99.0,3,2,Obra nueva,170.0
8,Alfahuir,Orriols ,Rascanya,71.0,3,1,None,160.0
10,calle de Bernat Descoll,Malilla ,Quatre Carreres,87.0,3,2,None,130.0
12,La Zaidia,Morvedre ,La Saïdia,121.0,3,2,None,188.0
13,calle de Alboraya,Benimaclet ,Benimaclet,117.0,4,2,None,199.0
14,Carrer Rafael Lapesa Melgar,Camí Real ,Jesús,90.0,2,2,None,155.0
15,Avenida de las Tres Cruces,Sant Isidre ,Patraix,124.0,3,2,None,210.0
18,calle del Río Nervión,Benicalap ,Capital),136.0,3,2,Obra nueva,219.0
20,calle del Marino Albesa,Aiora ,Camins al Grau,51.0,1,1,None,125.0
23,calle del Micer Rabasa,La Raiosa ,Jesús,117.0,3,2,Obra nueva,177.5
26,calle Ep Barraques de Llacer,Faitanar ,Pobles del Sud,84.0,2,1,None,122.1
28,Carrer de Sueca,Russafa ,L'Eixample,72.0,2,2,None,170.0
0,calle Carrer de L''arquebisbe Company,El Cabanyal-El Canyamelar ,Poblats Marítims,74.0,2,1,None,135.0
2,calle de Franco Tormo,Patraix ,Patraix,136.0,3,2,None,143.5
3,calle del Maestro Miguel Galán,Benicalap ,Benicalap,103.0,2,1,None,135.0
4,Ciutat de Les Arts I de Les Ciències,Ciutat de les Arts i de les Ciències ,Quatre Carreres,120.0,4,2,None,170.0
5,calle de la Pianista Amparo Iturbi,Malilla ,Quatre Carreres,133.0,3,3,None,195.0
8,calle de Vicente Brull,El Cabanyal-El Canyamelar ,Poblats Marítims,105.0,4,2,None,165.0
13,calle de Félix del Río 'Activista Vecinal,Benicalap ,Benicalap,114.0,3,2,None,145.0
14,Carrer de San Vicente Mártir,Favara ,Patraix,87.0,2,2,None,168.0
15,Ciutat de Les Arts I de Les Ciències,Ciutat de les Arts i de les Ciències ,Quatre Carreres,95.0,2,1,None,139.0
16,calle de Zapadores,Montolivet ,Quatre Carreres,73.0,3,1,None,130.0
17,calle de Molinell,Trinitat ,La Saïdia,64.0,2,1,None,165.0
19,calle del Ceramista Ros,Vara de Quart ,Patraix,97.0,4,1,None,139.0
23,Carrer Mariano Brull,La Torre ,Pobles del Sud,123.0,3,2,None,124.5
24,Avinguda de Pérez Galdós,Nou Moles ,L'Olivereta,90.0,3,1,None,155.0
27,Carrer del General Llorens,Benicalap ,Benicalap,99.0,3,1,None,125.0
29,Trinitat,Morvedre ,La Saïdia,64.0,2,1,None,165.0
0,Carrer Ciutat de l'Aprenent,Camí Real ,Jesús,100.0,3,2,None,125.0
3,Avenida Peset Alexandre,Tormos ,La Saïdia,81.0,3,1,None,159.9
5,Avinguda de Pius XII,Benicalap ,Benicalap,72.0,3,1,None,149.999
10,Ruzafa,Russafa ,L'Eixample,84.0,2,1,None,198.0
12,Marxalenes,Tormos ,La Saïdia,126.0,4,2,None,151.0
14,calle de José María Haro,Beteró ,Poblats Marítims,45.0,1,1,None,141.0
15,Lolivereta,Patraix ,Patraix,99.0,3,1,None,175.0
16,calle del Humanista Mariner,Patraix ,Patraix,70.0,3,1,None,120.0
17,calle de Azcárraga,La Petxina ,Extramurs,103.0,4,1,None,129.0
18,calle de Ribelles Comin,En Corts ,Quatre Carreres,100.0,4,2,None,121.0
20,Ruzafa,Russafa ,L'Eixample,52.0,2,1,None,165.0
22,calle del Párroco Cobos,Benimàmet ,Pobles de l'Oest,100.0,3,2,None,130.0
24,Carrer de Micer Mascó,Exposició ,El Pla del Real,81.0,1,1,None,178.0
25,Monteolivete,Montolivet ,Quatre Carreres,95.0,3,1,None,143.0
27,calle Doctor Zamenof,Arrancapins ,Extramurs,98.0,4,2,None,177.5
1,calle del Músico Maestro Sosa,Arrancapins ,Extramurs,100.0,3,1,None,199.0
2,calle de la Sierra de Agullent,Benicalap ,Benicalap,83.0,3,1,None,124.0
4,San Isidro,Sant Isidre ,Patraix,90.0,4,2,None,155.0
5,La Zaidia,Morvedre ,La Saïdia,116.0,3,2,None,196.0
9,Leixample,Gran Via ,L'Eixample,67.0,2,1,None,149.5
11,Plaza Monteolivete,Gran Via ,L'Eixample,100.0,2,2,None,135.0
12,Avenida de Gaspar Aguilar,L'Hort de Senabre ,Jesús,114.0,4,2,None,165.0
13,Carrer del Doctor Olóriz,Marxalenes ,La Saïdia,117.0,3,1,None,189.0
18,Ciutat Jardí,La Carrasca ,Algirós,68.0,2,1,None,155.0
19,Patraix,Tres Forques ,L'Olivereta,73.0,2,1,None,152.0
21,Carrer de Quart,La Petxina ,Extramurs,70.0,2,1,None,215.0
23,La Torre,Faitanar ,Pobles del Sud,91.0,2,1,None,122.1
25,calle de Cuenca,Arrancapins ,Extramurs,92.0,3,1,None,203.0
27,La Olivereta,Nou Moles ,L'Olivereta,97.0,3,1,None,161.5
28,calle del Reverendo José Noguera,Sant Marcel·lí ,Jesús,91.0,3,2,None,129.0
0,calle Casstell de Benisanó,Nou Moles ,L'Olivereta,120.0,4,2,None,218.0
1,calle de Pedro Monsoriu,Beteró ,Poblats Marítims,70.0,3,1,None,125.0
2,calle E.P. Barraques de Llàcer Tres,Faitanar ,Pobles del Sud,84.0,2,1,None,122.1
3,calle Dr Oloriz,Marxalenes ,La Saïdia,111.0,3,1,None,158.0
4,Avenida de Ausiàs March,Malilla ,Quatre Carreres,150.0,4,2,None,175.0
7,El Cabanyal,El Grau ,Poblats Marítims,2.0,1,1,None,120.0
8,calle Ramiro de Maetzu,El Castellar-L'Oliveral ,Pobles del Sud,81.0,3,1,None,124.9
9,Campanar,Benimàmet ,Pobles de l'Oest,128.0,4,2,None,126.8
11,Carrer de Cadis,Russafa ,L'Eixample,100.0,3,2,None,219.0
14,Carrer del Marquès de Guadalest,El Cabanyal-El Canyamelar ,Poblats Marítims,81.0,3,2,None,134.9
16,Avinguda de la Malva,La Malva-rosa ,Poblats Marítims,73.0,4,2,None,153.0
18,calle de Enguera,Tres Forques ,L'Olivereta,75.0,2,1,None,149.0
19,Carrer d'en Rafel Gayano Lluch,Torrefiel ,Rascanya,60.0,2,1,None,169.0
20,calle Remonta,El Cabanyal-El Canyamelar ,Poblats Marítims,61.0,4,2,None,165.0
27,Carrer d'en Joan Llorens,La Petxina ,Extramurs,130.0,5,2,None,225.0
0,Carrer d'en Joan Llorens,La Petxina ,Extramurs,62.0,2,1,None,162.0
3,Lolivereta,Nou Moles ,L'Olivereta,124.0,4,2,None,173.0
11,calle del Padre Porta,La Punta ,Quatre Carreres,119.0,3,1,None,143.0
12,calle Nicolas Factor,Nou Moles ,L'Olivereta,200.0,3,3,None,206.11
14,Monteolivet,La Punta ,Quatre Carreres,91.0,3,1,None,225.0
16,calle de Soria,Sant Marcel·lí ,Jesús,139.0,5,1,None,133.859
18,calle de la Dama de Elche,La Creu del Grau ,Camins al Grau,107.0,3,1,None,150.0
23,L'eixample ,Russafa ,L'Eixample,71.0,3,1,None,210.0
28,Patraix,Tres Forques ,L'Olivereta,73.0,2,1,None,149.0
29,Avinguda de la Malva,La Malva-rosa ,Poblats Marítims,106.0,4,1,None,155.0
2,Avinguda de Pérez Galdós,Nou Moles ,L'Olivereta,98.0,3,1,None,161.5
4,Avinguda del Doctor Waksman,En Corts ,Quatre Carreres,154.0,5,3,None,160.0
7,La Zaidia,Morvedre ,La Saïdia,92.0,2,1,None,141.0
8,calle de Santiago Apóstol,Beniferri ,Pobles de l'Oest,70.0,1,1,None,120.0
10,Carrer del Periodista Gil Sumbiela,Benicalap ,Benicalap,111.0,4,1,None,129.9
13,Avenida del Puerto,Aiora ,Camins al Grau,135.0,3,2,None,175.0
18,València,Russafa ,L'Eixample,72.0,2,2,None,176.0
19,calle de Mirasol,Benicalap ,Benicalap,105.0,4,2,None,149.5
20,Pobles del Sud ,El Castellar-L'Oliveral ,Pobles del Sud,148.0,4,2,None,130.0
22,calle del Grabador Jordán,Fonteta de Sant Lluís ,Quatre Carreres,120.0,3,2,None,144.9
23,La Zaidia,Sant Antoni ,La Saïdia,117.0,4,2,None,151.0
25,Carrer de Micer Mascó,Exposició ,El Pla del Real,64.0,1,1,None,148.0
26,Camins Al Grau,La Creu del Grau ,Camins al Grau,82.0,3,1,None,140.85
27,Vara de Quart,Safranar ,Patraix,130.0,1,2,None,175.0
3,Algirós ,L'Illa Perduda ,Algirós,101.0,5,2,None,189.9
4,Carrer de Luz Casanova,Sant Antoni ,La Saïdia,115.0,3,2,None,195.0
5,calle Pare Vicent,En Corts ,Quatre Carreres,79.0,3,1,None,120.0
8,calle de la Isla Formentera,Malilla ,Quatre Carreres,100.0,3,1,None,140.0
10,Avinguda del CID,Nou Moles ,L'Olivereta,120.0,3,2,None,175.0
11,calle OvIdI Montellor I Mengual,Camí Real ,Jesús,136.0,4,2,None,120.0
12,calle de la Azucena,Benicalap ,Benicalap,95.0,3,1,None,139.9
14,Carrer de Dénia,Russafa ,L'Eixample,90.0,3,1,None,161.0
15,calle Carrer de L''arquebisbe Company,El Cabanyal-El Canyamelar ,Poblats Marítims,62.0,3,1,None,129.0
16,Carrera de la Fonteta de Sant Lluís,En Corts ,Quatre Carreres,94.0,3,1,None,140.0
17,calle de Alboraya,Trinitat ,La Saïdia,72.0,3,1,None,135.0
20,Els Orriols,Orriols ,Rascanya,104.0,3,2,None,160.0
27,Avinguda de Valladolid,Benimaclet ,Benimaclet,149.0,4,2,None,195.0
29,calle Dr Nicasio Benlloch,Benicalap ,Benicalap,135.0,4,2,None,151.2
3,Carrer del Ministre Lluís Mayans,Morvedre ,La Saïdia,133.0,3,2,None,170.0
4,calle de Oltá,Malilla ,Quatre Carreres,111.0,3,1,None,155.0
5,calle del Brasil,Nou Moles ,L'Olivereta,105.0,4,2,None,144.0
6,CIutat de les Arts I de les CIèncIes,Ciutat de les Arts i de les Ciències ,Quatre Carreres,90.0,3,2,None,200.0
8,Extramurs,Patraix ,Patraix,66.0,2,2,None,149.9
10,calle de la Olivereta,Nou Moles ,L'Olivereta,75.0,2,1,None,138.0
13,calle del Pintor Stolz,Nou Moles ,L'Olivereta,50.0,1,1,None,120.0
14,Avinguda de Pérez Galdós,Nou Moles ,L'Olivereta,69.0,2,1,None,135.0
19,calle de Mariano Ribera,Patraix ,Patraix,75.0,1,1,None,155.0
21,Carrer del Caporal Jubi,Russafa ,L'Eixample,101.0,3,2,None,218.0
26,La Zaidia,Morvedre ,La Saïdia,125.0,3,2,None,159.0
0,calle de Cuenca,Patraix ,Patraix,121.0,3,2,None,155.0
2,Marchalenes,Les Tendetes ,Campanar,90.0,2,1,None,121.0
3,calle Carretera Fuente,La Punta ,Quatre Carreres,238.0,4,1,None,215.0
10,calle de La Marina Alta,Sant Pau ,Campanar,88.0,2,1,None,207.0
16,calle del Rosario,El Cabanyal-El Canyamelar ,Poblats Marítims,64.0,2,1,None,157.0
18,calle de Santa María Micaela,La Petxina ,Extramurs,141.0,4,3,None,220.0
21,Avinguda del General Avilés,Benicalap ,Benicalap,120.0,3,1,None,150.0
22,Quatre Carreres ,Malilla ,Quatre Carreres,113.0,4,2,None,159.9
25,Arrancapins,La Roqueta ,Extramurs,99.0,3,2,None,230.0
26,calle de Pedro Andreu,L'Hort de Senabre ,Jesús,107.0,3,1,None,120.5
28,Carrer de Cadis,Russafa ,L'Eixample,60.0,2,1,None,165.0
29,Carretera de Moncada,Torrefiel ,Rascanya,108.0,3,3,None,130.0
5,Avenida Giorgeta,La Raiosa ,Jesús,99.0,3,2,None,186.0
7,Quatre Carreres ,Malilla ,Quatre Carreres,115.0,3,2,None,155.0
10,Carretera de Zorrilla,Fonteta de Sant Lluís ,Quatre Carreres,107.0,4,2,None,155.0
11,Gran Vía de Ramón y Cajal,Arrancapins ,Extramurs,149.0,4,2,None,215.0
16,Tormos,Sant Antoni ,La Saïdia,103.0,2,2,None,205.0
20,Carrer de Buenos Aires,Russafa ,L'Eixample,71.0,3,1,None,153.5
24,calle de Fray Pedro Ponce de Léon,Montolivet ,Quatre Carreres,116.0,2,2,None,155.0
25,Lolivereta,Tres Forques ,L'Olivereta,67.0,3,1,None,137.5
26,calle del Músico Maestro Sosa,Arrancapins ,Extramurs,88.0,2,1,None,210.0
0,La Zaidía,Morvedre ,La Saïdia,107.0,4,2,None,169.9
1,calle de Orihuela,Morvedre ,La Saïdia,128.0,3,2,Obra nueva,215.0
3,Passeig de l'Albereda,Penya-roja ,Camins al Grau,76.0,1,1,None,215.0
5,calle de Manolo Taberner,Nou Moles ,L'Olivereta,110.0,3,1,None,175.0
6,Carrer del Naturalista Arévalo Baca,Exposició ,El Pla del Real,90.0,3,1,None,167.0
7,Carrer del Bonaire,Sant Francesc ,Ciutat Vella,65.0,2,1,None,189.0
8,Avenida Giorgeta,La Raiosa ,Jesús,114.0,4,2,None,206.0
10,Patraix,L'Hort de Senabre ,Jesús,107.0,3,1,None,120.5
12,calle de Agullent,Benicalap ,Benicalap,130.0,3,2,None,180.0
13,Lolivereta,Tres Forques ,L'Olivereta,82.0,2,1,None,129.0
16,calle Isla de Gran Canaria,La Malva-rosa ,Poblats Marítims,85.0,3,1,None,180.0
18,Camins Al Grau ,Aiora ,Camins al Grau,149.0,4,2,None,229.0
20,Avinguda de Pérez Galdós,Nou Moles ,L'Olivereta,90.0,3,1,None,161.5
21,Avinguda de Burjasot,Benicalap ,Benicalap,167.0,4,2,None,219.0
23,Carrer de Dénia,Russafa ,L'Eixample,93.0,3,1,None,161.0
24,calle de Orihuela,Morvedre ,La Saïdia,128.0,3,2,Obra nueva,200.0
28,calle Juan Aguilar,Campanar ,Campanar,97.0,3,1,None,153.0
29,Lolivereta,Tres Forques ,L'Olivereta,62.0,2,2,None,120.0
3,calle Alfahuir,Benimaclet ,Benimaclet,98.0,2,1,None,228.0
8,Avenida de las Gaviotas,El Perellonet ,Pobles del Sud,68.0,1,1,None,190.0
10,calle de Rodrigo de Pertegás,La Creu del Grau ,Camins al Grau,87.0,3,1,None,196.0
11,Carrer de Salvador Lluch,Montolivet ,Quatre Carreres,109.0,3,1,None,124.0
12,Burjassot,Sant Pau ,Campanar,95.0,3,2,None,130.024
13,Carrer del Comte de Torrefiel,Torrefiel ,Rascanya,135.0,3,2,None,125.0
14,Ciutat de Les Arts I de Les Ciències,Ciutat de les Arts i de les Ciències ,Quatre Carreres,75.0,3,1,None,195.0
16,calle de la Pianista Amparo Iturbi,Malilla ,Quatre Carreres,133.0,3,3,None,195.0
17,calle Carrer de Sant Vicent Màrtir,Arrancapins ,Extramurs,73.0,3,1,None,220.0
18,Camins Al Grau,La Creu del Grau ,Camins al Grau,81.0,3,1,None,136.0
20,San Isidro,Sant Isidre ,Patraix,128.0,4,2,None,133.25
21,El Grau,Sant Francesc ,Ciutat Vella,70.0,1,1,None,181.3
25,Jesús,Patraix ,Patraix,123.0,4,2,None,195.0
27,calle de Franco Tormo,Patraix ,Patraix,135.0,3,2,None,143.5
0,Carrer de Jaca,Trinitat ,La Saïdia,103.0,3,2,None,168.0
3,calle de Enguera,Tres Forques ,L'Olivereta,75.0,2,1,None,149.0
7,La Olivereta,La Petxina ,Extramurs,99.0,4,2,None,177.5
11,Carrer de Rubén Vela,En Corts ,Quatre Carreres,146.0,4,2,None,159.0
14,Avinguda de Joan XXIII,Benicalap ,Benicalap,80.0,3,1,None,139.0
15,calle de La Marina Alta,Sant Pau ,Campanar,72.0,2,1,None,207.0
16,Carrer de Llanera de Ranes,L'Hort de Senabre ,Jesús,111.0,3,2,None,126.0
17,calle del Arquitecto Monleón,La Creu Coberta ,Jesús,101.0,3,2,Obra nueva,175.0
21,Avinguda de les Balears,La Creu del Grau ,Camins al Grau,77.0,2,1,None,152.0
23,Carrer del Marquès de Bellet,La Raiosa ,Jesús,100.0,3,2,None,154.0
25,Ayora,Aiora ,Camins al Grau,90.0,3,1,None,125.0
26,calle del Arquitecto Monleón,La Creu Coberta ,Jesús,108.0,1,2,Obra nueva,220.0
27,Avinguda del General Avilés,Campanar ,Campanar,108.0,3,2,None,225.0
29,calle del Parot,Benicalap ,Benicalap,92.0,3,2,None,150.0
1,calle del Padre Urbano,Sant Antoni ,La Saïdia,85.0,3,1,None,150.0
10,Algirós,Aiora ,Camins al Grau,91.0,3,1,None,129.0
16,Carretera de la Perrina,Faitanar ,Pobles del Sud,275.0,4,1,None,140.0
17,Avinguda de Burjasot,Benicalap ,Benicalap,120.0,3,2,None,149.9
