index,address,neighbourhood,district,sqft_surface,bedrooms,bathrooms,new_construction,price
2,V,Sant Isidre ,Patraix,128.0,4,2,None,150.0
1,V,La Petxina ,Extramurs,101.0,3,2,None,230.0
26,V,Campanar ,Campanar,85.0,2,2,None,165.0
25,V,Albors ,Camins al Grau,90.0,3,1,None,124.9
24,V,Safranar ,Patraix,103.0,4,1,None,143.0
16,V,Safranar ,Patraix,79.0,3,1,None,129.5
15,Patraix,Patraix ,Patraix,50.0,1,1,None,150.0
14,V,La Malva-rosa ,Poblats Marítims,122.0,3,2,None,178.0
13,V,Faitanar ,Pobles del Sud,122.0,3,2,None,175.0
11,V,Tres Forques ,L'Olivereta,95.0,3,2,None,160.0
9,V,El Cabanyal-El Canyamelar ,Poblats Marítims,55.0,2,1,None,180.0
1,Benicalap,Benicalap ,Benicalap,125.0,3,2,None,227.0
29,Benicalap,Benicalap ,Benicalap,91.0,2,2,None,205.0
24,Benicalap,Benicalap ,Benicalap,95.0,2,2,None,160.0
23,Patraix,Patraix ,Patraix,67.0,2,1,None,178.0
22,Benimaclet,Benimaclet ,Benimaclet,98.0,2,1,None,189.5
20,Ciutat Vella,El Carme ,Ciutat Vella,77.0,2,1,None,185.5
19,Quatre Carreres,En Corts ,Quatre Carreres,110.0,3,1,None,146.0
7,V,Russafa ,L'Eixample,56.0,2,1,None,165.0
1,Valencia,El Cabanyal-El Canyamelar ,Poblats Marítims,104.0,4,1,None,198.0
16,Benicalap,Benicalap ,Benicalap,58.0,1,1,None,121.0
10,Benicalap,Benicalap ,Benicalap,106.0,4,2,None,120.0
27,Benicalap,Benicalap ,Benicalap,134.0,4,2,None,151.0
22,Benicalap,Benicalap ,Benicalap,106.0,4,2,None,120.0
10,Valencia,Benicalap ,Benicalap,129.0,4,2,None,170.925
6,Valencia,La Creu del Grau ,Camins al Grau,75.0,3,2,None,184.2
0,Benicalap,Benicalap ,Benicalap,180.0,3,1,None,170.0
29,Valencia,La Roqueta ,Extramurs,45.0,1,1,None,140.0
1,Patraix,Patraix ,Patraix,91.0,3,2,None,230.0
24,Patraix,Patraix ,Patraix,90.0,5,1,None,129.99
8,Benimaclet,Benimaclet ,Benimaclet,100.0,5,2,None,185.0
5,Patraix,Patraix ,Patraix,126.0,2,1,None,205.0
27,Patraix,Patraix ,Patraix,75.0,2,1,None,149.0
22,Patraix,Patraix ,Patraix,73.0,2,1,None,149.0
15,Valencia,Sant Francesc ,Ciutat Vella,86.0,3,1,None,125.0
6,Olivereta,Nou Moles ,L'Olivereta,80.0,2,2,None,158.0
4,Benimaclet,Benimaclet ,Benimaclet,65.0,1,1,None,170.0
3,Patraix,Patraix ,Patraix,73.0,2,1,None,149.0
1,Patraix,Patraix ,Patraix,135.0,3,2,None,143.5
26,Campanar,El Calvari ,Campanar,79.0,3,1,None,139.0
23,Valencia,El Cabanyal-El Canyamelar ,Poblats Marítims,125.0,3,2,None,225.0
22,Ciutat Vella,El Carme ,Ciutat Vella,60.0,1,1,None,220.0
8,Benicalap,Benicalap ,Benicalap,93.0,3,2,None,174.0
25,Patraix,Patraix ,Patraix,138.0,4,2,None,205.0
20,Patraix,Patraix ,Patraix,96.0,3,1,None,125.0
7,Extramurs,La Petxina ,Extramurs,87.0,3,1,None,136.5
7,Patraix,Patraix ,Patraix,100.0,6,1,None,199.0
4,Patraix,Patraix ,Patraix,82.0,3,1,None,150.0
28,Extramurs,Arrancapins ,Extramurs,141.0,6,1,None,212.5
5,Benicalap,Benicalap ,Benicalap,109.0,3,2,None,194.99900000000002
0,Algirós,La Bega Baixa ,Algirós,57.0,1,1,None,132.5
28,Patraix,Patraix ,Patraix,102.0,3,1,None,125.0
26,V,Tres Forques ,L'Olivereta,101.0,3,2,None,229.0
21,Patraix,Sant Isidre ,Patraix,73.0,2,2,None,168.0
19,Benicalap,Benicalap ,Benicalap,120.0,5,1,None,199.99900000000002
4,Quatre Carreres,Malilla ,Quatre Carreres,73.0,2,1,None,205.0
3,Poblats Marítims,El Grau ,Poblats Marítims,111.0,3,2,None,161.0
1,Benicalap,Benicalap ,Benicalap,125.0,3,2,None,210.0
24,Campanar,Campanar ,Campanar,88.0,4,2,None,165.0
17,Quatre Carreres,Ciutat de les Arts i de les Ciències ,Quatre Carreres,105.0,3,2,None,129.0
16,V,Nou Moles ,L'Olivereta,79.0,2,1,None,125.0
14,Benicalap,Benicalap ,Benicalap,125.0,3,2,None,207.0
21,Extramurs,La Roqueta ,Extramurs,135.0,5,1,None,209.99
18,Campanar,Campanar ,Campanar,127.0,4,2,None,185.0
13,Quatre Carreres,Na Rovella ,Quatre Carreres,105.0,3,2,None,135.0
11,Patraix,Patraix ,Patraix,137.0,3,1,None,198.0
9,Campanar,Campanar ,Campanar,107.0,3,2,None,190.0
6,Benicalap,Benicalap ,Benicalap,124.0,3,2,None,190.0
4,Campanar,Sant Pau ,Campanar,56.0,1,1,None,137.093
2,Benicalap,Benicalap ,Benicalap,50.0,1,1,None,129.9
27,Benicalap,Benicalap ,Benicalap,124.0,3,2,None,197.0
23,Benicalap,Benicalap ,Benicalap,106.0,4,2,None,145.0
20,Jesús,La Raiosa ,Jesús,75.0,2,1,None,149.0
12,Benicalap,Benicalap ,Benicalap,128.0,2,2,None,170.0
10,Patraix,Vara de Quart ,Patraix,117.0,4,2,None,220.0
9,Benicalap,Benicalap ,Benicalap,76.0,2,1,None,125.0
8,Campanar,Campanar ,Campanar,59.0,2,1,None,148.0
24,Benicalap,Ciutat Fallera ,Benicalap,88.0,3,2,None,133.0
19,Extramurs,Arrancapins ,Extramurs,73.0,2,1,None,129.0
28,Patraix,Patraix ,Patraix,120.0,2,1,None,185.0
23,Jesús,La Raiosa ,Jesús,67.0,1,1,None,220.0
19,Benicalap,Benicalap ,Benicalap,42.0,2,1,None,165.0
9,Benicalap,Benicalap ,Benicalap,60.0,1,1,None,139.0
7,Quatre Carreres,Na Rovella ,Quatre Carreres,105.0,3,2,None,129.0
5,Patraix,Vara de Quart ,Patraix,86.0,2,2,None,140.0
4,Extramurs,La Petxina ,Extramurs,100.0,3,2,None,214.9
2,Poblats Marítims,El Grau ,Poblats Marítims,70.0,3,1,None,130.0
22,Benicalap,Benicalap ,Benicalap,72.0,3,1,None,149.999
19,Patraix,Patraix ,Patraix,96.0,3,1,None,130.0
10,Benimaclet,Camí de Vera ,Benimaclet,112.0,4,2,None,175.0
1,Benicalap,Benicalap ,Benicalap,104.0,4,2,None,155.0
9,Benicalap,Benicalap ,Benicalap,90.0,3,2,None,144.0
6,Benimaclet,Camí de Vera ,Benimaclet,117.0,4,2,None,199.0
4,Benicalap,Benicalap ,Benicalap,105.0,4,2,None,151.0
1,Benicalap,Benicalap ,Benicalap,124.0,3,2,None,200.0
27,Benicalap,Benicalap ,Benicalap,100.0,4,1,None,150.0
26,Patraix,Patraix ,Patraix,75.0,2,1,None,155.0
22,Patraix,Patraix ,Patraix,75.0,2,1,None,155.0
4,Benicalap,Benicalap ,Benicalap,127.0,4,2,None,151.0
23,Benimaclet,Benimaclet ,Benimaclet,74.0,3,1,None,126.5
1,Campanar,Campanar ,Campanar,95.0,3,2,None,172.0
27,Benimaclet,Benimaclet ,Benimaclet,70.0,3,1,None,130.0
24,V,Nou Moles ,L'Olivereta,128.0,4,2,None,180.0
14,Quatre Carreres,En Corts ,Quatre Carreres,99.0,4,1,None,121.0
13,Patraix,Safranar ,Patraix,107.0,4,2,None,188.0
6,Patraix,Safranar ,Patraix,120.0,4,2,None,130.0
4,Poblats Marítims,El Grau ,Poblats Marítims,68.0,3,1,None,130.0
28,Benicalap,Benicalap ,Benicalap,124.0,3,2,None,195.0
27,Algirós,L'Amistat ,Algirós,75.0,2,1,None,168.0
24,Ciutat Vella,El Mercat ,Ciutat Vella,84.0,4,1,None,195.0
12,Benicalap,Benicalap ,Benicalap,103.0,2,1,None,135.0
11,Patraix,Patraix ,Patraix,117.0,3,3,None,215.0
9,Quatre Carreres,Malilla ,Quatre Carreres,105.0,3,2,None,129.0
28,Campanar,Campanar ,Campanar,85.0,2,2,None,165.0
23,Benimaclet,Benimaclet ,Benimaclet,85.0,3,1,None,195.0
22,Benicalap,Benicalap ,Benicalap,127.0,3,2,None,185.0
21,Patraix,Patraix ,Patraix,80.0,2,1,None,130.0
13,Patraix,Safranar ,Patraix,99.0,4,1,None,145.0
9,Patraix,Sant Isidre ,Patraix,74.0,2,2,None,199.9
7,Campanar,Sant Pau ,Campanar,101.0,3,2,None,175.0
29,Patraix,Patraix ,Patraix,110.0,5,2,None,230.0
24,Campanar,Campanar ,Campanar,124.0,4,2,None,219.0
21,Benicalap,Benicalap ,Benicalap,127.0,3,2,None,151.0
17,Campanar,Campanar ,Campanar,63.0,2,1,None,168.0
15,Poblats Marítims,Beteró ,Poblats Marítims,73.0,3,1,None,150.0
12,Benicalap,Ciutat Fallera ,Benicalap,88.0,3,2,None,133.0
11,Extramurs,La Petxina ,Extramurs,111.0,4,1,None,200.0
9,Patraix,Patraix ,Patraix,125.0,3,2,None,151.0
5,Valencia,La Malva-rosa ,Poblats Marítims,71.0,2,1,None,162.0
0,Benicalap,Benicalap ,Benicalap,89.0,3,1,None,190.0
27,Benicalap,Benicalap ,Benicalap,55.0,1,1,None,129.9
26,Benimaclet,Benimaclet ,Benimaclet,114.0,4,2,None,175.0
22,Valencia,La Malva-rosa ,Poblats Marítims,71.0,3,1,None,145.0
17,Benicalap,Benicalap ,Benicalap,89.0,3,2,None,215.0
9,Benimaclet,Benimaclet ,Benimaclet,70.0,3,1,None,130.0
6,Jesús,L'Hort de Senabre ,Jesús,111.0,3,2,None,126.0
26,Jesús,La Raiosa ,Jesús,114.0,3,2,None,158.0
24,Patraix,Vara de Quart ,Patraix,100.0,3,2,None,129.9
21,Patraix,Sant Isidre ,Patraix,111.0,3,2,None,165.0
17,Patraix,Safranar ,Patraix,111.0,3,2,None,165.0
13,V,Nou Moles ,L'Olivereta,92.0,4,1,None,125.0
12,Extramurs,La Roqueta ,Extramurs,100.0,3,2,None,177.0
10,Poblats Marítims,El Cabanyal-El Canyamelar ,Poblats Marítims,64.0,3,2,None,127.0
6,Extramurs,Arrancapins ,Extramurs,95.0,2,1,None,175.0
26,Patraix,Patraix ,Patraix,73.0,2,1,None,149.0
16,Patraix,Favara ,Patraix,117.0,3,2,None,151.0
10,Patraix,Patraix ,Patraix,129.0,5,2,None,210.0
7,Quatre Carreres,Fonteta de Sant Lluís ,Quatre Carreres,74.0,2,1,None,152.0
6,Benicalap,Benicalap ,Benicalap,89.0,3,1,None,190.0
0,Jesús,Sant Marcel·lí ,Jesús,94.0,3,2,None,132.0
23,Benimaclet,Benimaclet ,Benimaclet,149.0,4,2,None,220.0
13,Benicalap,Benicalap ,Benicalap,124.0,3,2,None,205.0
6,Benimaclet,Camí de Vera ,Benimaclet,80.0,4,1,None,134.5
1,V,La Malva-rosa ,Poblats Marítims,97.0,3,2,None,175.0
25,Patraix,Patraix ,Patraix,96.0,3,1,None,120.0
20,Valencia,El Cabanyal-El Canyamelar ,Poblats Marítims,80.0,2,2,None,195.0
7,Patraix,Patraix ,Patraix,46.0,1,1,None,150.0
1,Campanar,Campanar ,Campanar,99.0,2,1,None,145.0
25,Jesús,Sant Marcel·lí ,Jesús,111.0,2,2,None,189.9
11,Poblats Marítims,El Grau ,Poblats Marítims,76.0,3,1,None,135.0
7,Benimaclet,Camí de Vera ,Benimaclet,115.0,4,2,None,150.0
23,Ciutat Vella,El Carme ,Ciutat Vella,61.0,2,1,None,122.0
21,Patraix,Sant Isidre ,Patraix,93.0,4,1,None,140.0
15,Poblats Marítims,La Malva-rosa ,Poblats Marítims,61.0,3,1,None,169.9
14,Patraix,Favara ,Patraix,127.0,4,1,None,145.0
6,Quatre Carreres,Fonteta de Sant Lluís ,Quatre Carreres,100.0,3,2,None,144.9
5,Campanar,Campanar ,Campanar,99.0,3,2,None,199.0
29,Quatre Carreres,En Corts ,Quatre Carreres,87.0,3,1,None,166.5
28,Benicalap,Benicalap ,Benicalap,85.0,2,2,None,165.0
5,Benicalap,Benicalap ,Benicalap,93.0,4,1,None,145.0
3,Valencia,La Malva-rosa ,Poblats Marítims,106.0,4,2,None,185.0
23,Benimaclet,Benimaclet ,Benimaclet,95.0,4,1,None,163.5
21,Campanar,Campanar ,Campanar,138.0,4,2,None,215.0
17,Jesús,La Raiosa ,Jesús,98.0,3,2,None,153.0
29,Patraix,Patraix ,Patraix,76.0,2,1,None,140.0
20,Extramurs,Arrancapins ,Extramurs,120.0,4,2,None,199.5
19,Benicalap,Benicalap ,Benicalap,95.0,4,1,None,120.0
15,Olivereta,Nou Moles ,L'Olivereta,70.0,2,1,None,145.0
11,Benicalap,Benicalap ,Benicalap,85.0,2,2,None,168.0
10,Benicalap,Benicalap ,Benicalap,213.0,6,3,None,189.9
16,Extramurs,Arrancapins ,Extramurs,72.0,1,2,None,140.0
11,Campanar,Campanar ,Campanar,100.0,4,2,None,169.9
0,Benimaclet,Benimaclet ,Benimaclet,121.0,4,2,None,165.0
27,Benimaclet,Benimaclet ,Benimaclet,93.0,3,1,None,139.0
22,Extramurs,Arrancapins ,Extramurs,81.0,2,2,None,160.0
17,Patraix,Patraix ,Patraix,119.0,4,2,None,145.0
13,Extramurs,La Petxina ,Extramurs,36.0,2,1,None,160.0
10,Quatre Carreres,Malilla ,Quatre Carreres,133.0,3,3,None,195.0
9,Extramurs,La Petxina ,Extramurs,89.0,3,2,None,125.0
2,Patraix,Patraix ,Patraix,101.0,3,1,None,155.0
26,Poblats Marítims,El Cabanyal-El Canyamelar ,Poblats Marítims,58.0,3,1,None,130.0
15,Poblats Marítims,Natzaret ,Poblats Marítims,101.0,3,2,None,155.0
4,V,Tres Forques ,L'Olivereta,87.0,3,2,None,128.0
2,V,Sant Isidre ,Patraix,88.0,3,1,None,160.0
28,Quatre Carreres,Na Rovella ,Quatre Carreres,105.0,3,2,None,129.0
23,Patraix,Safranar ,Patraix,107.0,4,2,None,145.0
6,Benicalap,Benicalap ,Benicalap,95.0,3,1,None,139.9
29,Quatre Carreres,Na Rovella ,Quatre Carreres,105.0,3,2,None,129.0
25,Extramurs,La Petxina ,Extramurs,84.0,3,2,None,172.0
24,La Saïdia,Tormos ,La Saïdia,76.0,3,1,None,149.8
19,Jesús,La Creu Coberta ,Jesús,85.0,2,2,None,149.9
29,Patraix,Safranar ,Patraix,101.0,3,1,None,175.0
23,Valencia,Vara de Quart ,Patraix,94.0,3,1,None,121.5
20,Jesús,La Creu Coberta ,Jesús,77.0,3,2,None,135.0
18,Patraix,Patraix ,Patraix,108.0,3,1,None,175.0
12,Poblats Marítims,La Malva-rosa ,Poblats Marítims,112.0,3,2,None,175.0
8,Patraix,Vara de Quart ,Patraix,106.0,4,2,None,154.9
2,Benicalap,Benicalap ,Benicalap,100.0,4,2,None,139.0
29,Quatre Carreres,Malilla ,Quatre Carreres,86.0,3,2,None,167.0
23,Patraix,Safranar ,Patraix,108.0,4,2,None,132.0
14,Patraix,Patraix ,Patraix,73.0,2,1,None,149.0
11,Jesús,Camí Real ,Jesús,114.0,3,2,None,165.0
7,Patraix,Patraix ,Patraix,108.0,3,2,None,140.0
4,Extramurs,La Petxina ,Extramurs,108.0,3,1,None,170.0
28,Rascanya,Sant Llorenç ,Rascanya,100.0,2,2,None,189.0
21,Benimaclet,Benimaclet ,Benimaclet,120.0,4,1,None,156.0
8,Algirós,L'Amistat ,Algirós,99.0,3,1,None,160.0
7,Benimaclet,Benimaclet ,Benimaclet,86.0,4,1,None,124.9
18,Quatre Carreres,Malilla ,Quatre Carreres,100.0,3,1,None,199.0
12,Patraix,Safranar ,Patraix,117.0,4,2,None,204.9
25,Patraix,Patraix ,Patraix,82.0,2,1,None,123.0
19,Benicalap,Benicalap ,Benicalap,80.0,3,1,None,139.0
9,Patraix,Patraix ,Patraix,110.0,3,2,None,175.0
7,Rascanya,Torrefiel ,Rascanya,114.0,4,2,None,165.0
3,Campanar,Campanar ,Campanar,113.0,3,2,None,174.9
25,Valencia,Tres Forques ,L'Olivereta,75.0,2,1,None,149.0
23,Patraix,Sant Isidre ,Patraix,106.0,4,2,None,148.0
21,Ciutat Vella,Sant Francesc ,Ciutat Vella,95.0,3,2,None,229.9
20,Valencia,Morvedre ,La Saïdia,120.0,3,2,None,215.0
19,Valencia,La Creu del Grau ,Camins al Grau,81.0,3,1,None,150.0
19,Jesús,L'Hort de Senabre ,Jesús,112.0,4,2,None,137.5
7,La Saïdia,Trinitat ,La Saïdia,67.0,2,1,None,165.0
24,Benicalap,Benicalap ,Benicalap,77.0,2,1,None,125.0
7,Patraix,Patraix ,Patraix,69.0,2,1,None,140.0
19,Benicalap,Benicalap ,Benicalap,136.0,4,2,None,185.0
17,Benicalap,Benicalap ,Benicalap,104.0,3,2,None,195.0
19,Quatre Carreres,Na Rovella ,Quatre Carreres,105.0,3,2,None,129.0
23,Quatre Carreres,Malilla ,Quatre Carreres,74.0,2,1,None,148.9
22,Jesús,La Raiosa ,Jesús,93.0,2,2,None,147.9
5,Extramurs,El Botànic ,Extramurs,73.0,2,1,None,160.0
23,Benicalap,Benicalap ,Benicalap,128.0,4,2,None,165.0
7,Benicalap,Benicalap ,Benicalap,60.0,1,1,None,124.0
12,Valencia,Fonteta de Sant Lluís ,Quatre Carreres,87.0,3,2,None,144.9
4,Benimaclet,Benimaclet ,Benimaclet,100.0,5,2,None,158.0
19,La Saïdia,Trinitat ,La Saïdia,65.0,2,1,None,165.0
8,Benicalap,Benicalap ,Benicalap,135.0,3,1,None,159.9
5,Benicalap,Benicalap ,Benicalap,55.0,1,1,None,136.0
1,Benicalap,Benicalap ,Benicalap,85.0,2,1,None,138.0
7,Benicalap,Benicalap ,Benicalap,85.0,3,1,None,149.9
5,Benicalap,Benicalap ,Benicalap,70.0,2,1,None,165.0
25,Patraix,Patraix ,Patraix,111.0,3,1,None,175.0
17,Campanar,Campanar ,Campanar,62.0,1,1,None,175.0
11,Benimaclet,Benimaclet ,Benimaclet,115.0,4,2,None,179.9
10,Extramurs,Arrancapins ,Extramurs,64.0,1,1,None,145.0
14,Patraix,Patraix ,Patraix,94.0,3,1,None,130.0
8,Extramurs,La Petxina ,Extramurs,104.0,3,2,None,169.9
1,Ciutat Vella,La Xerea ,Ciutat Vella,50.0,1,1,None,230.0
22,Patraix,Patraix ,Patraix,110.0,3,2,None,175.0
0,Patraix,Patraix ,Patraix,102.0,3,2,None,175.0
25,Benicalap,Benicalap ,Benicalap,84.0,2,1,None,140.0
0,Benimaclet,Benimaclet ,Benimaclet,62.0,2,1,None,125.0
19,Benimaclet,Benimaclet ,Benimaclet,105.0,4,2,None,220.0
7,Ciutat Vella,El Carme ,Ciutat Vella,60.0,1,1,None,227.0
5,Ciutat Vella,El Mercat ,Ciutat Vella,70.0,1,2,None,165.0
15,Benicalap,Benicalap ,Benicalap,150.0,3,2,None,199.9
9,Ciutat Vella,La Xerea ,Ciutat Vella,80.0,2,1,None,200.0
2,Campanar,Campanar ,Campanar,85.0,2,2,None,165.0
26,Patraix,Patraix ,Patraix,76.0,3,1,None,125.0
12,Ciutat Vella,El Carme ,Ciutat Vella,70.0,1,1,None,175.0
1,Benicalap,Benicalap ,Benicalap,91.0,4,2,None,134.0
24,Ciutat Vella,El Carme ,Ciutat Vella,90.0,3,1,None,180.0
13,Valencia,Sant Pau ,Campanar,74.0,2,1,None,190.0
11,Benicalap,Benicalap ,Benicalap,85.0,3,1,None,128.0
20,Benimaclet,Benimaclet ,Benimaclet,139.0,5,2,None,190.0
28,Patraix,Patraix ,Patraix,82.0,3,1,None,148.0
20,Benicalap,Benicalap ,Benicalap,106.0,4,2,None,145.0
6,Benicalap,Benicalap ,Benicalap,72.0,3,1,None,139.999
13,Poblats Marítims,El Cabanyal-El Canyamelar ,Poblats Marítims,111.0,2,1,None,230.0
5,Patraix,Patraix ,Patraix,150.0,5,2,None,210.0
2,Valencia,El Carme ,Ciutat Vella,85.0,3,2,None,190.0
0,Valencia,Montolivet ,Quatre Carreres,110.0,3,2,None,195.0
25,Valencia,Benimàmet ,Pobles de l'Oest,115.0,3,2,None,120.0
26,Benimaclet,Camí de Vera ,Benimaclet,110.0,3,2,None,197.0
7,V,Nou Moles ,L'Olivereta,77.0,2,1,None,77.0
24,Valencia,La Creu del Grau ,Camins al Grau,70.0,1,1,None,109.62799999999999
19,Valencia,Mauella ,Pobles del Nord,57.0,1,1,None,53.0
10,Valencia,Sant Pau ,Campanar,98.0,3,1,None,119.398
5,Benimaclet,Benimaclet ,Benimaclet,51.0,1,1,None,79.0
14,Benicalap,Benicalap ,Benicalap,56.0,1,1,None,129.9
3,Benicalap,Benicalap ,Benicalap,66.0,2,1,None,125.0
26,Benicalap,Benicalap ,Benicalap,56.0,1,1,None,129.9
24,Valencia,Orriols ,Rascanya,79.0,5,1,None,59.8
17,Benicalap,Benicalap ,Benicalap,56.0,2,1,None,69.0
12,Benimaclet,Benimaclet ,Benimaclet,51.0,1,1,None,79.0
1,Patraix,Patraix ,Patraix,67.0,2,1,None,120.0
0,Valencia,Sant Pau ,Campanar,98.0,1,1,None,86.37
28,Benicalap,Benicalap ,Benicalap,71.0,2,2,None,86.5
19,Valencia,El Perellonet ,Pobles del Sud,81.0,3,1,None,128.3
17,Benicalap,Benicalap ,Benicalap,85.0,2,1,None,81.9
21,Benicalap,Benicalap ,Benicalap,66.0,2,1,None,86.4
19,Patraix,Patraix ,Patraix,67.0,2,1,None,120.0
16,Benicalap,Benicalap ,Benicalap,56.0,2,1,None,69.0
27,Patraix,Favara ,Patraix,85.0,3,1,None,85.0
25,Patraix,Patraix ,Patraix,75.0,2,1,None,120.0
24,Olivereta,Tres Forques ,L'Olivereta,80.0,3,2,None,71.5
23,Pobles del Sud,La Torre ,Pobles del Sud,100.0,3,1,None,100.0
21,Quatre Carreres,En Corts ,Quatre Carreres,100.0,3,1,None,104.0
18,Patraix,Patraix ,Patraix,105.0,3,1,None,130.0
15,Patraix,Vara de Quart ,Patraix,118.0,2,2,None,112.0
11,Olivereta,Nou Moles ,L'Olivereta,75.0,3,1,None,65.0
10,V,Torrefiel ,Rascanya,71.0,2,1,None,85.0
9,V,Torrefiel ,Rascanya,87.0,3,1,None,110.0
8,V,Benicalap ,Benicalap,73.0,3,1,None,45.0
6,V,Orriols ,Rascanya,59.0,2,1,None,60.0
4,Olivereta,Nou Moles ,L'Olivereta,65.0,2,1,None,83.0
3,Benicalap,Benicalap ,Benicalap,79.0,2,1,None,130.0
2,V,Natzaret ,Poblats Marítims,90.0,3,2,None,129.0
1,V,Torrefiel ,Rascanya,103.0,3,1,None,129.0
28,V,Campanar ,Campanar,70.0,3,1,None,130.0
20,V,Tres Forques ,L'Olivereta,65.0,3,1,None,39.9
19,V,Albors ,Camins al Grau,90.0,3,1,None,124.9
18,V,Orriols ,Rascanya,60.0,3,1,None,49.0
15,Valencia,Benicalap ,Benicalap,62.0,1,1,None,108.714
14,V,Benicalap ,Benicalap,69.0,3,1,None,75.0
13,V,Torrefiel ,Rascanya,86.0,3,1,None,77.0
12,V,La Creu del Grau ,Camins al Grau,68.0,2,1,None,86.9
9,V,Safranar ,Patraix,95.0,3,1,None,123.0
8,V,Malilla ,Quatre Carreres,66.0,3,1,None,90.0
7,Olivereta,Tres Forques ,L'Olivereta,85.0,3,1,None,91.9
6,V,L'Hort de Senabre ,Jesús,79.0,3,1,None,98.0
5,V,Sant Isidre ,Patraix,93.0,4,1,None,124.9
4,V,Natzaret ,Poblats Marítims,84.0,3,1,None,92.0
1,V,Benicalap ,Benicalap,69.0,3,1,None,65.0
0,V,L'Hort de Senabre ,Jesús,67.0,2,1,None,75.0
29,V,Torrefiel ,Rascanya,58.0,3,1,None,62.0
28,V,El Castellar-L'Oliveral ,Pobles del Sud,80.0,2,1,None,130.0
27,V,El Cabanyal-El Canyamelar ,Poblats Marítims,55.0,2,1,None,90.0
26,V,Sant Isidre ,Patraix,93.0,4,1,None,124.9
25,V,Sant Marcel·lí ,Jesús,91.0,2,2,None,129.0
22,V,El Cabanyal-El Canyamelar ,Poblats Marítims,46.0,1,1,None,115.0
21,V,Orriols ,Rascanya,68.0,3,1,None,85.0
20,V,Orriols ,Rascanya,50.0,1,1,None,69.9
19,V,Faitanar ,Pobles del Sud,74.0,2,1,None,75.0
18,V,Benicalap ,Benicalap,73.0,3,1,None,99.8
17,V,La Creu del Grau ,Camins al Grau,60.0,2,1,None,119.0
16,Benimaclet,Benimaclet ,Benimaclet,85.0,2,1,None,130.0
15,V,Faitanar ,Pobles del Sud,80.0,3,1,None,78.0
14,V,En Corts ,Quatre Carreres,90.0,3,1,None,92.0
12,V,Albors ,Camins al Grau,74.0,3,1,None,103.0
11,V,L'Hort de Senabre ,Jesús,91.0,4,1,None,75.0
10,Benimaclet,Benimaclet ,Benimaclet,85.0,3,1,None,126.0
6,Valencia,Montolivet ,Quatre Carreres,94.0,2,1,None,91.50399999999999
5,V,La Creu del Grau ,Camins al Grau,62.0,2,1,None,124.8
4,V,L'Hort de Senabre ,Jesús,90.0,3,1,None,100.001
3,V,La Creu del Grau ,Camins al Grau,60.0,2,1,None,119.0
1,V,Torrefiel ,Rascanya,69.0,3,1,None,102.0
0,V,La Malva-rosa ,Poblats Marítims,65.0,3,1,None,100.0
29,V,Benicalap ,Benicalap,74.0,3,2,None,112.0
28,V,Torrefiel ,Rascanya,58.0,3,1,None,62.0
27,V,Malilla ,Quatre Carreres,85.0,4,1,None,115.0
23,V,El Cabanyal-El Canyamelar ,Poblats Marítims,104.0,2,1,None,103.0
22,V,Benimaclet ,Benimaclet,83.0,3,1,None,125.0
20,V,La Creu del Grau ,Camins al Grau,76.0,3,1,None,120.0
19,V,El Cabanyal-El Canyamelar ,Poblats Marítims,69.0,2,1,None,120.0
14,V,Benicalap ,Benicalap,89.0,3,1,None,69.9
13,V,L'Hort de Senabre ,Jesús,75.0,3,1,None,115.0
12,V,En Corts ,Quatre Carreres,90.0,2,1,None,90.0
9,V,Benicalap ,Benicalap,49.0,1,1,None,129.9
8,V,En Corts ,Quatre Carreres,86.0,3,1,None,78.0
7,Patraix,Sant Isidre ,Patraix,95.0,4,1,None,128.0
5,V,Benicalap ,Benicalap,65.0,2,1,None,83.0
2,V,Albors ,Camins al Grau,62.0,3,2,None,105.0
1,V,Benicalap ,Benicalap,55.0,3,1,None,60.0
0,V,Benimaclet ,Benimaclet,69.0,3,1,None,126.0
28,V,Campanar ,Campanar,61.0,2,1,None,75.0
26,V,Sant Marcel·lí ,Jesús,67.0,2,1,None,90.0
24,V,El Cabanyal-El Canyamelar ,Poblats Marítims,63.0,1,1,None,126.0
23,V,Tres Forques ,L'Olivereta,64.0,2,1,None,40.5
21,V,Torrefiel ,Rascanya,89.0,3,1,None,96.0
20,V,La Creu del Grau ,Camins al Grau,68.0,2,1,None,86.9
17,V,Sant Antoni ,La Saïdia,77.0,3,1,None,108.0
16,V,Benimaclet ,Benimaclet,51.0,1,1,None,79.0
12,P,Benimàmet ,Pobles de l'Oest,103.0,4,2,None,84.9
11,V,Benimaclet ,Benimaclet,83.0,3,1,None,125.0
10,V,El Cabanyal-El Canyamelar ,Poblats Marítims,63.0,1,1,None,126.0
9,V,Sant Isidre ,Patraix,106.0,2,1,None,125.0
7,V,El Cabanyal-El Canyamelar ,Poblats Marítims,70.0,3,1,None,129.0
5,V,Safranar ,Patraix,111.0,3,2,None,126.0
4,V,L'Hort de Senabre ,Jesús,75.0,3,1,None,115.0
2,V,Albors ,Camins al Grau,70.0,3,1,None,125.0
1,Patraix,Patraix ,Patraix,104.0,3,1,None,115.0
29,V,Orriols ,Rascanya,59.0,2,1,None,60.0
28,V,Sant Marcel·lí ,Jesús,95.0,4,1,None,100.0
