index,address,neighbourhood,district,sqft_surface,bedrooms,bathrooms,new_construction,price,latitude,longitude
22,L'Illa Perduda,L'Illa Perduda ,Algirós,100.0,5,2,None,189.9,39.4696242,-0.3407668
25,Sant Antoni,Sant Antoni ,La Saïdia,127.0,5,2,None,170.0,39.4886268,-0.3725981
2,El Botànic,El Botànic ,Extramurs,84.0,3,1,None,200.0,39.4737042,-0.3853834
7,Poble Nou,Poble Nou ,Pobles del Nord,93.0,3,2,None,150.0,39.5063915,-0.384176
17,Malilla,Malilla ,Quatre Carreres,90.0,3,1,None,121.0,39.4491066,-0.3755987
13,Camí de Vera,Camí de Vera ,Benimaclet,104.0,3,1,None,197.9,39.4874111,-0.3534157
19,Montolivet,Montolivet ,Quatre Carreres,115.0,4,2,None,169.9,39.4592877,-0.3620214
3,Ciutat Fallera,Ciutat Fallera ,Benicalap,103.0,3,2,None,133.0,39.5002224,-0.3920963
10,El Castellar,El Castellar-L'Oliveral ,Pobles del Sud,108.0,3,1,None,125.0,39.42943295,-0.36705786861843115
11,El Pilar,El Pilar ,Ciutat Vella,55.0,2,1,None,149.9,39.4739726,-0.382343
13,Sant Antoni,Sant Antoni ,La Saïdia,82.0,2,2,None,180.0,39.4886268,-0.3725981
9,Torrefiel,Torrefiel ,Rascanya,95.0,3,1,None,123.0,39.494647799999996,-0.376130279007177
14,La Malva,La Malva-rosa ,Poblats Marítims,75.0,3,2,None,125.0,39.4802716,-0.3284819
22,Montolivet,Montolivet ,Quatre Carreres,96.0,3,1,None,129.9,39.4592877,-0.3620214
9,La Malva,La Malva-rosa ,Poblats Marítims,74.0,2,1,None,124.5,39.4802716,-0.3284819
12,Nou Moles,Nou Moles ,L'Olivereta,128.0,4,2,None,167.0,39.4706037,-0.4023486
19,Nou Moles,Nou Moles ,L'Olivereta,120.0,4,2,None,159.0,39.4706037,-0.4023486
21,La Llum,La Llum ,L'Olivereta,121.0,4,2,None,156.9,39.4688142,-0.4143914
22,La Torre,La Torre ,Pobles del Sud,104.0,3,2,None,162.0,39.434091,-0.3912965202989428
23,Malilla,Malilla ,Quatre Carreres,100.0,3,1,None,199.0,39.4491066,-0.3755987
24,Marxalenes,Marxalenes ,La Saïdia,62.0,3,1,None,185.0,39.4879481,-0.3838063
25,En Corts,En Corts ,Quatre Carreres,116.0,3,1,None,160.0,39.4569071,-0.3684821
28,Albors,Albors ,Camins al Grau,95.0,3,1,None,124.9,39.463404,-0.3474128
1,El Grau,El Grau ,Poblats Marítims,105.0,4,2,None,169.0,39.4604681,-0.3375307
2,Aiora,Aiora ,Camins al Grau,87.0,3,2,None,180.0,39.46649015,-0.33926273895348946
3,Nou Moles,Nou Moles ,L'Olivereta,112.0,4,2,None,170.0,39.4706037,-0.4023486
4,Sant Marcel·lí,Sant Marcel·lí ,Jesús,89.0,3,2,None,149.0,39.4455365,-0.3904804
5,El Pilar,El Pilar ,Ciutat Vella,89.0,3,1,None,180.0,39.4739726,-0.382343
6,Sant Marcel·lí,Sant Marcel·lí ,Jesús,93.0,3,2,None,150.0,39.4455365,-0.3904804
7,L'Amistat,L'Amistat ,Algirós,93.0,4,1,None,179.0,39.474305,-0.3522144
9,La Roqueta,La Roqueta ,Extramurs,76.0,3,1,None,179.0,39.4669566,-0.3802721
10,Nou Moles,Nou Moles ,L'Olivereta,111.0,4,2,None,185.0,39.4706037,-0.4023486
12,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,67.0,3,1,None,125.0,39.4701544,-0.3323547
13,Tres Forques,Tres Forques ,L'Olivereta,71.0,3,1,None,125.0,39.4654122,-0.4024209
15,Nou Moles,Nou Moles ,L'Olivereta,59.0,2,1,None,144.98,39.4706037,-0.4023486
16,Albors,Albors ,Camins al Grau,95.0,3,1,None,124.9,39.463404,-0.3474128
17,La Creu del Grau,La Creu del Grau ,Camins al Grau,75.0,3,1,None,160.0,39.460313549999995,-0.34172347035523554
18,Montolivet,Montolivet ,Quatre Carreres,95.0,3,1,None,129.9,39.4592877,-0.3620214
19,El Grau,El Grau ,Poblats Marítims,76.0,3,1,None,130.0,39.4604681,-0.3375307
22,La Carrasca,La Carrasca ,Algirós,69.0,2,2,None,143.3,39.4796238,-0.3444889
23,El Calvari,El Calvari ,Campanar,81.0,2,2,None,120.0,39.4873363,-0.389406
26,Nou Moles,Nou Moles ,L'Olivereta,84.0,2,1,None,126.0,39.4706037,-0.4023486
27,Nou Moles,Nou Moles ,L'Olivereta,88.0,3,1,None,135.5,39.4706037,-0.4023486
29,El Pilar,El Pilar ,Ciutat Vella,80.0,3,1,None,175.0,39.4739726,-0.382343
1,Nou Moles,Nou Moles ,L'Olivereta,73.0,2,1,None,125.0,39.4706037,-0.4023486
3,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,86.0,2,2,None,159.0,39.4701544,-0.3323547
5,Trinitat,Trinitat ,La Saïdia,61.0,2,1,None,165.0,39.4825907,-0.3697649
6,La Torre,La Torre ,Pobles del Sud,104.0,3,2,None,162.0,39.434091,-0.3912965202989428
7,Na Rovella,Na Rovella ,Quatre Carreres,98.0,3,2,None,126.0,39.4529593,-0.3670913
8,Torrefiel,Torrefiel ,Rascanya,142.0,4,2,None,174.0,39.494647799999996,-0.376130279007177
9,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,60.0,1,1,None,126.0,39.4701544,-0.3323547
10,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,76.0,3,1,None,190.0,39.4701544,-0.3323547
11,El Perellonet,El Perellonet ,Pobles del Sud,153.0,3,2,None,209.0,39.307241,-0.2964027
12,Sant Marcel·lí,Sant Marcel·lí ,Jesús,82.0,3,2,None,129.0,39.4455365,-0.3904804
13,Malilla,Malilla ,Quatre Carreres,107.0,3,2,None,172.0,39.4491066,-0.3755987
14,El Pilar,El Pilar ,Ciutat Vella,89.0,3,1,None,180.0,39.4739726,-0.382343
15,Fonteta de Sant Lluís,Fonteta de Sant Lluís ,Quatre Carreres,109.0,4,2,None,167.0,39.4546538,-0.3715189
16,El Mercat,El Mercat ,Ciutat Vella,46.0,2,2,None,184.157,39.4738165,-0.3778455
17,Beteró,Beteró ,Poblats Marítims,81.0,3,1,None,150.0,39.4725793,-0.3349228
18,Malilla,Malilla ,Quatre Carreres,53.0,1,1,None,130.0,39.4491066,-0.3755987
20,Montolivet,Montolivet ,Quatre Carreres,96.0,3,2,None,175.0,39.4592877,-0.3620214
21,En Corts,En Corts ,Quatre Carreres,100.0,3,1,None,149.0,39.4569071,-0.3684821
22,Sant Isidre,Sant Isidre ,Patraix,115.0,3,2,None,164.95,39.4540181,-0.4028039
23,Morvedre,Morvedre ,La Saïdia,107.0,3,2,None,140.0,39.4842793,-0.375532
24,L'Amistat,L'Amistat ,Algirós,93.0,4,1,None,179.0,39.474305,-0.3522144
26,Malilla,Malilla ,Quatre Carreres,85.0,3,1,None,201.9,39.4491066,-0.3755987
27,Sant Marcel·lí,Sant Marcel·lí ,Jesús,82.0,3,2,None,129.0,39.4455365,-0.3904804
28,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,60.0,1,1,None,126.0,39.4701544,-0.3323547
0,Nou Moles,Nou Moles ,L'Olivereta,105.0,4,2,None,154.0,39.4706037,-0.4023486
3,El Grau,El Grau ,Poblats Marítims,93.0,3,2,None,170.0,39.4604681,-0.3375307
4,Russafa,Russafa ,L'Eixample,67.0,2,1,None,165.0,39.4615201,-0.3725595
5,Massarrojos,Massarrojos ,Pobles del Nord,86.0,2,2,None,190.0,39.5393449,-0.4034161
7,Malilla,Malilla ,Quatre Carreres,53.0,1,1,None,130.0,39.4491066,-0.3755987
8,Malilla,Malilla ,Quatre Carreres,115.0,4,2,None,159.0,39.4491066,-0.3755987
11,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,76.0,3,1,None,190.0,39.4701544,-0.3323547
12,Montolivet,Montolivet ,Quatre Carreres,85.0,2,1,None,158.0,39.4592877,-0.3620214
13,Nou Moles,Nou Moles ,L'Olivereta,88.0,3,1,None,135.5,39.4706037,-0.4023486
15,Morvedre,Morvedre ,La Saïdia,107.0,3,2,None,140.0,39.4842793,-0.375532
17,Montolivet,Montolivet ,Quatre Carreres,96.0,3,2,None,175.0,39.4592877,-0.3620214
18,El Carme,El Carme ,Ciutat Vella,53.0,1,1,None,195.0,39.4782212,-0.3810013
19,Montolivet,Montolivet ,Quatre Carreres,93.0,3,1,None,225.0,39.4592877,-0.3620214
20,Gran Via,Gran Via ,L'Eixample,67.0,3,1,None,175.0,39.4650722,-0.3659044
22,La Roqueta,La Roqueta ,Extramurs,76.0,3,1,None,179.0,39.4669566,-0.3802721
23,La Torre,La Torre ,Pobles del Sud,104.0,3,2,None,162.0,39.434091,-0.3912965202989428
24,Montolivet,Montolivet ,Quatre Carreres,75.0,3,1,None,135.0,39.4592877,-0.3620214
25,En Corts,En Corts ,Quatre Carreres,116.0,3,1,None,160.0,39.4569071,-0.3684821
27,Arrancapins,Arrancapins ,Extramurs,87.0,2,2,None,159.0,39.4665067,-0.3855
28,Russafa,Russafa ,L'Eixample,68.0,2,1,None,205.0,39.4615201,-0.3725595
1,La Xerea,La Xerea ,Ciutat Vella,37.0,1,1,None,230.0,39.4746544,-0.3721794
2,Nou Moles,Nou Moles ,L'Olivereta,88.0,3,1,None,135.5,39.4706037,-0.4023486
3,La Petxina,La Petxina ,Extramurs,85.0,4,1,None,160.0,39.4732871,-0.3915983
4,Russafa,Russafa ,L'Eixample,52.0,2,2,None,172.0,39.4615201,-0.3725595
5,El Perellonet,El Perellonet ,Pobles del Sud,81.0,3,1,None,128.3,39.307241,-0.2964027
6,Arrancapins,Arrancapins ,Extramurs,87.0,2,1,None,199.0,39.4665067,-0.3855
7,Sant Marcel·lí,Sant Marcel·lí ,Jesús,89.0,3,2,None,149.0,39.4455365,-0.3904804
9,Sant Antoni,Sant Antoni ,La Saïdia,127.0,5,2,None,170.0,39.4886268,-0.3725981
10,Torrefiel,Torrefiel ,Rascanya,87.0,3,1,None,125.0,39.494647799999996,-0.376130279007177
11,La Malva,La Malva-rosa ,Poblats Marítims,75.0,3,2,None,125.0,39.4802716,-0.3284819
12,La Roqueta,La Roqueta ,Extramurs,73.0,3,1,None,145.0,39.4669566,-0.3802721
14,Sant Pau,Sant Pau ,Campanar,103.0,3,2,None,175.0,39.4877123,-0.4051598
15,La Malva,La Malva-rosa ,Poblats Marítims,75.0,3,2,None,125.0,39.4802716,-0.3284819
19,El Perellonet,El Perellonet ,Pobles del Sud,153.0,3,2,None,209.0,39.307241,-0.2964027
21,Malilla,Malilla ,Quatre Carreres,88.0,3,2,None,170.0,39.4491066,-0.3755987
22,Morvedre,Morvedre ,La Saïdia,77.0,2,2,None,139.0,39.4842793,-0.375532
23,La Malva,La Malva-rosa ,Poblats Marítims,104.0,3,2,None,175.0,39.4802716,-0.3284819
25,Nou Moles,Nou Moles ,L'Olivereta,112.0,4,2,None,170.0,39.4706037,-0.4023486
26,Russafa,Russafa ,L'Eixample,66.0,2,1,None,189.0,39.4615201,-0.3725595
28,En Corts,En Corts ,Quatre Carreres,173.0,5,2,None,174.9,39.4569071,-0.3684821
29,Nou Moles,Nou Moles ,L'Olivereta,73.0,2,1,None,125.0,39.4706037,-0.4023486
0,Aiora,Aiora ,Camins al Grau,72.0,3,1,None,134.0,39.46649015,-0.33926273895348946
2,La Roqueta,La Roqueta ,Extramurs,75.0,2,2,None,185.0,39.4669566,-0.3802721
4,Sant Isidre,Sant Isidre ,Patraix,115.0,3,2,None,164.95,39.4540181,-0.4028039
5,L'Illa Perduda,L'Illa Perduda ,Algirós,85.0,3,1,None,180.0,39.4696242,-0.3407668
7,El Carme,El Carme ,Ciutat Vella,77.0,3,1,None,175.0,39.4782212,-0.3810013
9,Aiora,Aiora ,Camins al Grau,72.0,3,1,None,134.0,39.46649015,-0.33926273895348946
10,Nou Moles,Nou Moles ,L'Olivereta,100.0,1,1,None,139.0,39.4706037,-0.4023486
12,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,55.0,3,1,None,130.0,39.4701544,-0.3323547
13,En Corts,En Corts ,Quatre Carreres,116.0,3,1,None,160.0,39.4569071,-0.3684821
15,Sant Marcel·lí,Sant Marcel·lí ,Jesús,93.0,3,2,None,150.0,39.4455365,-0.3904804
16,El Grau,El Grau ,Poblats Marítims,125.0,3,2,None,199.0,39.4604681,-0.3375307
17,Na Rovella,Na Rovella ,Quatre Carreres,98.0,3,2,None,126.0,39.4529593,-0.3670913
20,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,86.0,2,2,None,159.0,39.4701544,-0.3323547
21,Fonteta de Sant Lluís,Fonteta de Sant Lluís ,Quatre Carreres,120.0,3,2,None,144.9,39.4546538,-0.3715189
23,El Grau,El Grau ,Poblats Marítims,87.0,3,1,None,132.0,39.4604681,-0.3375307
24,L'Amistat,L'Amistat ,Algirós,105.0,3,2,None,179.0,39.474305,-0.3522144
25,La Llum,La Llum ,L'Olivereta,121.0,4,2,None,156.9,39.4688142,-0.4143914
26,Nou Moles,Nou Moles ,L'Olivereta,103.0,3,2,None,169.0,39.4706037,-0.4023486
27,La Seu,La Seu ,Ciutat Vella,38.0,1,1,None,161.5,39.4770971,-0.3753143
29,El Botànic,El Botànic ,Extramurs,36.0,1,1,None,130.0,39.4737042,-0.3853834
0,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,60.0,1,1,None,126.0,39.4701544,-0.3323547
2,Montolivet,Montolivet ,Quatre Carreres,96.0,3,2,None,175.0,39.4592877,-0.3620214
3,L'Amistat,L'Amistat ,Algirós,80.0,3,1,None,180.0,39.474305,-0.3522144
4,El Saler,El Saler ,Pobles del Sud,83.0,2,1,None,210.0,39.3831928,-0.332889
5,Arrancapins,Arrancapins ,Extramurs,87.0,2,2,None,159.0,39.4665067,-0.3855
6,Torrefiel,Torrefiel ,Rascanya,87.0,3,1,None,125.0,39.494647799999996,-0.376130279007177
8,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,105.0,2,1,None,216.9,39.4701544,-0.3323547
9,Les Tendetes,Les Tendetes ,Campanar,67.0,2,2,None,155.0,39.482569,-0.386126
10,El Botànic,El Botànic ,Extramurs,36.0,1,1,None,130.0,39.4737042,-0.3853834
11,Nou Moles,Nou Moles ,L'Olivereta,111.0,4,2,None,185.0,39.4706037,-0.4023486
13,El Grau,El Grau ,Poblats Marítims,105.0,4,2,None,169.0,39.4604681,-0.3375307
14,Sant Pau,Sant Pau ,Campanar,103.0,3,2,None,175.0,39.4877123,-0.4051598
16,Nou Moles,Nou Moles ,L'Olivereta,105.0,4,2,None,154.0,39.4706037,-0.4023486
21,Nou Moles,Nou Moles ,L'Olivereta,103.0,3,2,None,169.0,39.4706037,-0.4023486
22,Nou Moles,Nou Moles ,L'Olivereta,84.0,2,1,None,126.0,39.4706037,-0.4023486
24,Russafa,Russafa ,L'Eixample,66.0,2,1,None,189.0,39.4615201,-0.3725595
25,Nou Moles,Nou Moles ,L'Olivereta,126.0,4,2,None,169.9,39.4706037,-0.4023486
27,La Malva,La Malva-rosa ,Poblats Marítims,66.0,3,1,None,135.0,39.4802716,-0.3284819
29,Fonteta de Sant Lluís,Fonteta de Sant Lluís ,Quatre Carreres,109.0,4,2,None,167.0,39.4546538,-0.3715189
0,La Roqueta,La Roqueta ,Extramurs,75.0,2,2,None,185.0,39.4669566,-0.3802721
1,Sant Marcel·lí,Sant Marcel·lí ,Jesús,101.0,3,2,None,132.0,39.4455365,-0.3904804
2,Russafa,Russafa ,L'Eixample,54.0,2,1,None,165.0,39.4615201,-0.3725595
5,En Corts,En Corts ,Quatre Carreres,83.0,2,1,None,129.99,39.4569071,-0.3684821
6,El Grau,El Grau ,Poblats Marítims,87.0,3,1,None,132.0,39.4604681,-0.3375307
10,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,85.0,2,2,None,175.0,39.4701544,-0.3323547
13,Arrancapins,Arrancapins ,Extramurs,87.0,2,1,None,199.0,39.4665067,-0.3855
16,La Llum,La Llum ,L'Olivereta,121.0,4,2,None,156.9,39.4688142,-0.4143914
17,Russafa,Russafa ,L'Eixample,66.0,2,1,None,189.0,39.4615201,-0.3725595
18,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,60.0,1,1,None,170.0,39.4701544,-0.3323547
19,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,75.0,2,2,None,130.0,39.4701544,-0.3323547
21,Na Rovella,Na Rovella ,Quatre Carreres,140.0,3,2,None,190.0,39.4529593,-0.3670913
23,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,99.0,2,2,None,225.0,39.4701544,-0.3323547
25,En Corts,En Corts ,Quatre Carreres,72.0,3,1,None,140.0,39.4569071,-0.3684821
27,Arrancapins,Arrancapins ,Extramurs,78.0,2,2,None,180.0,39.4665067,-0.3855
29,La Roqueta,La Roqueta ,Extramurs,60.0,2,1,None,165.0,39.4669566,-0.3802721
1,El Castellar,El Castellar-L'Oliveral ,Pobles del Sud,174.0,5,2,None,170.0,39.42943295,-0.36705786861843115
5,Les Tendetes,Les Tendetes ,Campanar,67.0,2,2,None,155.0,39.482569,-0.386126
7,Nou Moles,Nou Moles ,L'Olivereta,84.0,2,1,None,126.0,39.4706037,-0.4023486
11,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,60.0,1,1,None,170.0,39.4701544,-0.3323547
12,Benimàmet,Benimàmet ,Pobles de l'Oest,110.0,1,1,None,149.9,39.502816,-0.4210846
14,Aiora,Aiora ,Camins al Grau,72.0,3,1,None,134.0,39.46649015,-0.33926273895348946
15,El Grau,El Grau ,Poblats Marítims,93.0,3,2,None,170.0,39.4604681,-0.3375307
16,Aiora,Aiora ,Camins al Grau,136.0,4,2,None,229.0,39.46649015,-0.33926273895348946
17,L'Amistat,L'Amistat ,Algirós,105.0,3,2,None,179.0,39.474305,-0.3522144
18,El Grau,El Grau ,Poblats Marítims,95.0,2,1,None,175.0,39.4604681,-0.3375307
19,La Roqueta,La Roqueta ,Extramurs,60.0,2,1,None,165.0,39.4669566,-0.3802721
21,La Malva,La Malva-rosa ,Poblats Marítims,104.0,3,2,None,175.0,39.4802716,-0.3284819
23,Beteró,Beteró ,Poblats Marítims,81.0,3,1,None,150.0,39.4725793,-0.3349228
25,Sant Marcel·lí,Sant Marcel·lí ,Jesús,101.0,3,2,None,132.0,39.4455365,-0.3904804
26,Vara de Quart,Vara de Quart ,Patraix,100.0,1,2,None,174.9,39.4600697,-0.4043545
28,La Malva,La Malva-rosa ,Poblats Marítims,67.0,2,2,None,165.0,39.4802716,-0.3284819
29,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,105.0,2,1,None,216.9,39.4701544,-0.3323547
0,Fonteta de Sant Lluís,Fonteta de Sant Lluís ,Quatre Carreres,120.0,3,2,None,144.9,39.4546538,-0.3715189
3,Malilla,Malilla ,Quatre Carreres,107.0,3,2,None,172.0,39.4491066,-0.3755987
4,Aiora,Aiora ,Camins al Grau,110.0,4,2,None,195.0,39.46649015,-0.33926273895348946
5,Aiora,Aiora ,Camins al Grau,136.0,4,2,None,229.0,39.46649015,-0.33926273895348946
7,Trinitat,Trinitat ,La Saïdia,61.0,2,1,None,165.0,39.4825907,-0.3697649
9,Russafa,Russafa ,L'Eixample,68.0,2,1,None,205.0,39.4615201,-0.3725595
11,Russafa,Russafa ,L'Eixample,67.0,2,1,None,165.0,39.4615201,-0.3725595
12,L'Amistat,L'Amistat ,Algirós,99.0,4,2,None,195.0,39.474305,-0.3522144
13,El Saler,El Saler ,Pobles del Sud,83.0,2,1,None,210.0,39.3831928,-0.332889
14,Benimàmet,Benimàmet ,Pobles de l'Oest,110.0,1,1,None,149.9,39.502816,-0.4210846
15,En Corts,En Corts ,Quatre Carreres,173.0,5,2,None,174.9,39.4569071,-0.3684821
18,Benimàmet,Benimàmet ,Pobles de l'Oest,110.0,1,1,None,149.9,39.502816,-0.4210846
19,Aiora,Aiora ,Camins al Grau,89.0,2,1,None,129.9,39.46649015,-0.33926273895348946
20,Benimàmet,Benimàmet ,Pobles de l'Oest,84.0,3,1,None,139.0,39.502816,-0.4210846
21,En Corts,En Corts ,Quatre Carreres,83.0,2,1,None,129.99,39.4569071,-0.3684821
22,El Carme,El Carme ,Ciutat Vella,53.0,1,1,None,195.0,39.4782212,-0.3810013
24,Arrancapins,Arrancapins ,Extramurs,120.0,3,2,None,229.95,39.4665067,-0.3855
25,Sant Antoni,Sant Antoni ,La Saïdia,127.0,5,2,None,170.0,39.4886268,-0.3725981
26,Montolivet,Montolivet ,Quatre Carreres,93.0,3,1,None,225.0,39.4592877,-0.3620214
0,El Saler,El Saler ,Pobles del Sud,83.0,2,1,None,210.0,39.3831928,-0.332889
1,Montolivet,Montolivet ,Quatre Carreres,93.0,3,1,None,225.0,39.4592877,-0.3620214
3,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,60.0,1,1,None,170.0,39.4701544,-0.3323547
7,El Castellar,El Castellar-L'Oliveral ,Pobles del Sud,174.0,5,2,None,170.0,39.42943295,-0.36705786861843115
8,Aiora,Aiora ,Camins al Grau,136.0,4,2,None,229.0,39.46649015,-0.33926273895348946
9,L'Illa Perduda,L'Illa Perduda ,Algirós,100.0,5,2,None,189.9,39.4696242,-0.3407668
10,El Castellar,El Castellar-L'Oliveral ,Pobles del Sud,174.0,5,2,None,170.0,39.42943295,-0.36705786861843115
13,El Grau,El Grau ,Poblats Marítims,74.0,2,1,None,223.0,39.4604681,-0.3375307
6,Arrancapins,Arrancapins ,Extramurs,185.0,4,2,None,410.0,39.4665067,-0.3855
10,Arrancapins,Arrancapins ,Extramurs,58.0,2,1,None,210.0,39.4665067,-0.3855
11,El Pilar,El Pilar ,Ciutat Vella,88.0,3,1,None,240.0,39.4739726,-0.382343
16,La Seu,La Seu ,Ciutat Vella,112.0,3,1,None,340.0,39.4770971,-0.3753143
18,Nou Moles,Nou Moles ,L'Olivereta,142.0,4,2,None,215.0,39.4706037,-0.4023486
19,Gran Via,Gran Via ,L'Eixample,74.0,3,1,None,281.0,39.4650722,-0.3659044
20,Russafa,Russafa ,L'Eixample,120.0,3,2,None,355.0,39.4615201,-0.3725595
22,Sant Francesc,Sant Francesc ,Ciutat Vella,91.0,2,2,None,255.0,39.4701823,-0.3755728
23,Russafa,Russafa ,L'Eixample,116.0,3,2,None,320.0,39.4615201,-0.3725595
24,Gran Via,Gran Via ,L'Eixample,117.0,4,2,None,298.0,39.4650722,-0.3659044
26,Sant Francesc,Sant Francesc ,Ciutat Vella,123.0,3,1,None,380.0,39.4701823,-0.3755728
27,Russafa,Russafa ,L'Eixample,140.0,3,2,None,440.0,39.4615201,-0.3725595
29,El Grau,El Grau ,Poblats Marítims,122.0,4,2,Obra nueva,239.5,39.4604681,-0.3375307
1,Tres Forques,Tres Forques ,L'Olivereta,117.0,4,2,None,259.0,39.4654122,-0.4024209
6,Poble Nou,Poble Nou ,Pobles del Nord,434.0,4,2,None,270.0,39.5063915,-0.384176
8,Arrancapins,Arrancapins ,Extramurs,81.0,3,2,None,285.0,39.4665067,-0.3855
11,El Carme,El Carme ,Ciutat Vella,80.0,2,1,None,229.5,39.4782212,-0.3810013
13,El Mercat,El Mercat ,Ciutat Vella,248.0,6,2,None,459.0,39.4738165,-0.3778455
15,La Petxina,La Petxina ,Extramurs,142.0,5,2,None,275.0,39.4732871,-0.3915983
23,El Perellonet,El Perellonet ,Pobles del Sud,180.0,5,3,None,320.0,39.307241,-0.2964027
18,Montolivet,Montolivet ,Quatre Carreres,84.0,3,1,None,260.0,39.4592877,-0.3620214
28,El Mercat,El Mercat ,Ciutat Vella,74.0,2,1,None,260.0,39.4738165,-0.3778455
12,Arrancapins,Arrancapins ,Extramurs,169.0,5,2,None,325.0,39.4665067,-0.3855
22,La Roqueta,La Roqueta ,Extramurs,125.0,3,1,None,215.0,39.4669566,-0.3802721
27,Fonteta de Sant Lluís,Fonteta de Sant Lluís ,Quatre Carreres,201.0,3,3,Obra nueva,357.0,39.4546538,-0.3715189
5,Mestalla,Mestalla ,El Pla del Real,173.0,5,2,None,275.0,39.47456705,-0.35819908701825015
25,El Botànic,El Botànic ,Extramurs,109.0,3,2,None,525.0,39.4737042,-0.3853834
0,La Xerea,La Xerea ,Ciutat Vella,105.0,2,1,None,420.0,39.4746544,-0.3721794
4,Arrancapins,Arrancapins ,Extramurs,164.0,4,2,None,360.0,39.4665067,-0.3855
6,Montolivet,Montolivet ,Quatre Carreres,75.0,2,1,None,220.0,39.4592877,-0.3620214
8,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,135.0,3,1,None,329.0,39.4701544,-0.3323547
12,Russafa,Russafa ,L'Eixample,109.0,3,2,None,395.0,39.4615201,-0.3725595
23,El Cabanyal,El Cabanyal-El Canyamelar ,Poblats Marítims,98.0,2,2,None,225.0,39.4701544,-0.3323547
24,Russafa,Russafa ,L'Eixample,109.0,3,2,None,395.0,39.4615201,-0.3725595
27,La Petxina,La Petxina ,Extramurs,116.0,3,2,None,345.0,39.4732871,-0.3915983
29,El Pilar,El Pilar ,Ciutat Vella,102.0,2,1,None,245.0,39.4739726,-0.382343
3,Roqueta,La Roqueta ,Extramurs,60.0,2,1,None,270.0,39.4669566,-0.3802721
4,Russafa,Russafa ,L'Eixample,103.0,3,1,None,355.0,39.4615201,-0.3725595
7,El Carme,El Carme ,Ciutat Vella,94.0,2,1,None,349.0,39.4782212,-0.3810013
9,Ciutat Universitària,Ciutat Universitària ,El Pla del Real,97.0,4,2,None,315.0,39.477985,-0.3601115
10,El Botànic,El Botànic ,Extramurs,99.0,3,1,None,245.0,39.4737042,-0.3853834
12,Arrancapins,Arrancapins ,Extramurs,127.0,4,2,None,260.0,39.4665067,-0.3855
17,La Xerea,La Xerea ,Ciutat Vella,183.0,4,2,None,450.0,39.4746544,-0.3721794
20,Gran Via,Gran Via ,L'Eixample,149.0,4,2,None,465.0,39.4650722,-0.3659044
23,Russafa,Russafa ,L'Eixample,116.0,4,2,None,295.0,39.4615201,-0.3725595
29,Sant Francesc,Sant Francesc ,Ciutat Vella,116.0,3,2,None,360.0,39.4701823,-0.3755728
2,Sant Francesc,Sant Francesc ,Ciutat Vella,110.0,3,2,None,300.0,39.4701823,-0.3755728
4,La Xerea,La Xerea ,Ciutat Vella,111.0,3,1,None,265.0,39.4746544,-0.3721794
11,El Carme,El Carme ,Ciutat Vella,95.0,1,1,None,350.0,39.4782212,-0.3810013
12,Arrancapins,Arrancapins ,Extramurs,88.0,3,2,None,285.0,39.4665067,-0.3855
14,Gran Via,Gran Via ,L'Eixample,115.0,2,2,None,495.0,39.4650722,-0.3659044
15,El Carme,El Carme ,Ciutat Vella,158.0,6,3,None,460.0,39.4782212,-0.3810013
17,Russafa,Russafa ,L'Eixample,82.0,2,1,None,325.0,39.4615201,-0.3725595
21,Ciutat Universitària,Ciutat Universitària ,El Pla del Real,105.0,3,2,None,275.0,39.477985,-0.3601115
22,Arrancapins,Arrancapins ,Extramurs,117.0,3,2,None,265.0,39.4665067,-0.3855
23,Arrancapins,Arrancapins ,Extramurs,70.0,2,1,None,225.0,39.4665067,-0.3855
27,Ciutat Universitària,Ciutat Universitària ,El Pla del Real,112.0,3,2,None,255.0,39.477985,-0.3601115
5,Russafa,Russafa ,L'Eixample,126.0,3,2,None,450.0,39.4615201,-0.3725595
8,La Carrasca,La Carrasca ,Algirós,91.0,3,2,None,360.0,39.4796238,-0.3444889
13,Perellonet,El Perellonet ,Pobles del Sud,111.0,3,2,None,280.0,39.307241,-0.2964027
